CANMOREID,URL,XCOORD,YCOORD
30254,https://canmore.org.uk/site/30254/,323542,711708
30255,https://canmore.org.uk/site/30255/,323679,711634
30256,https://canmore.org.uk/site/30256/,321550,710250
30257,https://canmore.org.uk/site/30257/,323420,711630
30258,https://canmore.org.uk/site/30258/,323650,711590
30260,https://canmore.org.uk/site/30260/,324880,710560
30107,https://canmore.org.uk/site/30107/,324860,718280
30108,https://canmore.org.uk/site/30108/,324523,716153
30109,https://canmore.org.uk/site/30109/,324390,718475
31642,https://canmore.org.uk/site/31642/,330710,714466
31643,https://canmore.org.uk/site/31643/,330720,714430
31644,https://canmore.org.uk/site/31644/,330657,714386
31645,https://canmore.org.uk/site/31645/,330634,714371
31646,https://canmore.org.uk/site/31646/,330766,714454
31647,https://canmore.org.uk/site/31647/,330621,714365
31649,https://canmore.org.uk/site/31649/,332900,713500
31650,https://canmore.org.uk/site/31650/,330222,714154
31651,https://canmore.org.uk/site/31651/,330866,713761
31652,https://canmore.org.uk/site/31652/,330151,714401
31653,https://canmore.org.uk/site/31653/,331477,714682
31654,https://canmore.org.uk/site/31654/,332897,713382
31655,https://canmore.org.uk/site/31655/,330655,714660
31656,https://canmore.org.uk/site/31656/,332980,711820
31658,https://canmore.org.uk/site/31658/,332820,712230
31659,https://canmore.org.uk/site/31659/,333390,714820
31660,https://canmore.org.uk/site/31660/,332900,713500
31662,https://canmore.org.uk/site/31662/,330425,710316
31663,https://canmore.org.uk/site/31663/,330210,710196
31664,https://canmore.org.uk/site/31664/,330212,710151
31665,https://canmore.org.uk/site/31665/,333594,713942
31666,https://canmore.org.uk/site/31666/,330019,710797
31667,https://canmore.org.uk/site/31667/,330028,710857
31668,https://canmore.org.uk/site/31668/,331925,712064
31670,https://canmore.org.uk/site/31670/,330195,711508
31671,https://canmore.org.uk/site/31671/,330669,714561
31672,https://canmore.org.uk/site/31672/,332114,712339
31673,https://canmore.org.uk/site/31673/,330577,712299
31674,https://canmore.org.uk/site/31674/,330720,712280
31675,https://canmore.org.uk/site/31675/,330620,712300
31677,https://canmore.org.uk/site/31677/,330800,713800
31678,https://canmore.org.uk/site/31678/,330235,713569
31679,https://canmore.org.uk/site/31679/,333117,710195
31680,https://canmore.org.uk/site/31680/,333680,710656
29801,https://canmore.org.uk/site/29801/,325492,707091
29802,https://canmore.org.uk/site/29802/,325508,707115
29803,https://canmore.org.uk/site/29803/,325485,707177
29804,https://canmore.org.uk/site/29804/,325481,707196
29805,https://canmore.org.uk/site/29805/,325460,707550
29806,https://canmore.org.uk/site/29806/,325450,707490
29807,https://canmore.org.uk/site/29807/,325450,707480
29808,https://canmore.org.uk/site/29808/,325390,707250
29809,https://canmore.org.uk/site/29809/,325440,707420
29810,https://canmore.org.uk/site/29810/,325502,707086
29811,https://canmore.org.uk/site/29811/,325511,706998
29812,https://canmore.org.uk/site/29812/,328988,706608
29813,https://canmore.org.uk/site/29813/,329009,706629
29814,https://canmore.org.uk/site/29814/,328441,706719
29815,https://canmore.org.uk/site/29815/,328449,706774
29816,https://canmore.org.uk/site/29816/,328303,706735
29817,https://canmore.org.uk/site/29817/,326770,707250
29818,https://canmore.org.uk/site/29818/,326711,707280
31681,https://canmore.org.uk/site/31681/,331830,711279
29780,https://canmore.org.uk/site/29780/,327795,709514
29781,https://canmore.org.uk/site/29781/,327665,708768
29782,https://canmore.org.uk/site/29782/,328067,709927
29783,https://canmore.org.uk/site/29783/,326620,705794
29784,https://canmore.org.uk/site/29784/,329405,709189
29786,https://canmore.org.uk/site/29786/,325000,707000
29787,https://canmore.org.uk/site/29787/,325345,707454
29788,https://canmore.org.uk/site/29788/,325570,709909
29789,https://canmore.org.uk/site/29789/,328069,709929
29790,https://canmore.org.uk/site/29790/,328018,707565
29791,https://canmore.org.uk/site/29791/,326450,709680
29792,https://canmore.org.uk/site/29792/,326800,708670
29793,https://canmore.org.uk/site/29793/,327142,708549
29794,https://canmore.org.uk/site/29794/,326709,708522
29795,https://canmore.org.uk/site/29795/,325200,706000
29796,https://canmore.org.uk/site/29796/,325300,706000
29797,https://canmore.org.uk/site/29797/,325300,706100
29798,https://canmore.org.uk/site/29798/,325384,707645
29799,https://canmore.org.uk/site/29799/,325300,706200
29800,https://canmore.org.uk/site/29800/,327003,705333
29950,https://canmore.org.uk/site/29950/,329600,702200
29951,https://canmore.org.uk/site/29951/,329745,701967
29952,https://canmore.org.uk/site/29952/,325580,702070
29953,https://canmore.org.uk/site/29953/,325968,701833
29954,https://canmore.org.uk/site/29954/,329560,702979
29955,https://canmore.org.uk/site/29955/,329544,703047
29956,https://canmore.org.uk/site/29956/,329400,702900
29957,https://canmore.org.uk/site/29957/,329640,701700
29958,https://canmore.org.uk/site/29958/,327320,702660
29959,https://canmore.org.uk/site/29959/,328488,703137
29961,https://canmore.org.uk/site/29961/,325277,701799
29962,https://canmore.org.uk/site/29962/,325250,701849
29963,https://canmore.org.uk/site/29963/,325190,701844
29964,https://canmore.org.uk/site/29964/,325119,701786
29965,https://canmore.org.uk/site/29965/,326189,701818
29966,https://canmore.org.uk/site/29966/,327527,703467
29968,https://canmore.org.uk/site/29968/,329425,701012
29969,https://canmore.org.uk/site/29969/,327671,704250
29970,https://canmore.org.uk/site/29970/,328084,702126
29971,https://canmore.org.uk/site/29971/,329700,701970
29972,https://canmore.org.uk/site/29972/,329700,701960
29973,https://canmore.org.uk/site/29973/,329700,701960
29974,https://canmore.org.uk/site/29974/,329825,701714
29975,https://canmore.org.uk/site/29975/,329848,701684
32909,https://canmore.org.uk/site/32909/,343000,717000
32910,https://canmore.org.uk/site/32910/,341401,719144
32911,https://canmore.org.uk/site/32911/,341000,715000
32912,https://canmore.org.uk/site/32912/,341706,718523
32914,https://canmore.org.uk/site/32914/,341000,719000
32915,https://canmore.org.uk/site/32915/,343049,718326
32916,https://canmore.org.uk/site/32916/,340689,717994
32917,https://canmore.org.uk/site/32917/,340680,718000
32918,https://canmore.org.uk/site/32918/,340722,717913
32919,https://canmore.org.uk/site/32919/,340645,717894
32920,https://canmore.org.uk/site/32920/,342210,717320
32921,https://canmore.org.uk/site/32921/,341938,716262
32922,https://canmore.org.uk/site/32922/,342041,716217
32923,https://canmore.org.uk/site/32923/,341562,715526
32924,https://canmore.org.uk/site/32924/,342324,714665
32926,https://canmore.org.uk/site/32926/,343600,715700
32927,https://canmore.org.uk/site/32927/,341400,719200
32928,https://canmore.org.uk/site/32928/,342600,715200
32930,https://canmore.org.uk/site/32930/,341580,716075
32931,https://canmore.org.uk/site/32931/,341000,717000
32932,https://canmore.org.uk/site/32932/,341800,715000
32933,https://canmore.org.uk/site/32933/,342700,715000
32934,https://canmore.org.uk/site/32934/,342056,719265
32935,https://canmore.org.uk/site/32935/,343167,718666
32936,https://canmore.org.uk/site/32936/,341983,717783
32937,https://canmore.org.uk/site/32937/,344727,718940
32938,https://canmore.org.uk/site/32938/,340330,719940
32939,https://canmore.org.uk/site/32939/,344854,719300
32940,https://canmore.org.uk/site/32940/,341330,718650
32941,https://canmore.org.uk/site/32941/,340080,715680
32943,https://canmore.org.uk/site/32943/,341577,716102
32944,https://canmore.org.uk/site/32944/,341722,715108
32945,https://canmore.org.uk/site/32945/,341720,715670
32946,https://canmore.org.uk/site/32946/,342733,717778
30464,https://canmore.org.uk/site/30464/,327260,720520
30467,https://canmore.org.uk/site/30467/,327860,720540
30483,https://canmore.org.uk/site/30483/,327181,720490
30484,https://canmore.org.uk/site/30484/,327000,720000
29976,https://canmore.org.uk/site/29976/,329938,701510
29978,https://canmore.org.uk/site/29978/,329150,703940
29979,https://canmore.org.uk/site/29979/,325500,702000
29980,https://canmore.org.uk/site/29980/,328500,703040
29983,https://canmore.org.uk/site/29983/,329950,702330
29984,https://canmore.org.uk/site/29984/,328400,702900
29985,https://canmore.org.uk/site/29985/,327660,702780
29986,https://canmore.org.uk/site/29986/,327930,702910
29987,https://canmore.org.uk/site/29987/,329600,702200
29988,https://canmore.org.uk/site/29988/,329690,701500
31518,https://canmore.org.uk/site/31518/,336150,711810
31519,https://canmore.org.uk/site/31519/,336200,710400
31521,https://canmore.org.uk/site/31521/,335761,711593
31522,https://canmore.org.uk/site/31522/,337360,714780
31523,https://canmore.org.uk/site/31523/,335393,711782
31524,https://canmore.org.uk/site/31524/,335349,710671
31525,https://canmore.org.uk/site/31525/,336000,713200
31526,https://canmore.org.uk/site/31526/,337000,714000
31527,https://canmore.org.uk/site/31527/,335145,711786
31528,https://canmore.org.uk/site/31528/,339750,711750
31529,https://canmore.org.uk/site/31529/,337500,714312
31530,https://canmore.org.uk/site/31530/,337400,714800
31531,https://canmore.org.uk/site/31531/,336200,710300
31532,https://canmore.org.uk/site/31532/,335300,710500
31533,https://canmore.org.uk/site/31533/,337000,714000
31534,https://canmore.org.uk/site/31534/,337574,714502
31535,https://canmore.org.uk/site/31535/,337571,714465
31536,https://canmore.org.uk/site/31536/,337482,714222
31537,https://canmore.org.uk/site/31537/,337360,714334
31538,https://canmore.org.uk/site/31538/,337303,714308
31539,https://canmore.org.uk/site/31539/,337336,714217
31540,https://canmore.org.uk/site/31540/,337281,714714
31541,https://canmore.org.uk/site/31541/,337360,714710
31542,https://canmore.org.uk/site/31542/,337370,714680
31543,https://canmore.org.uk/site/31543/,337984,714612
31544,https://canmore.org.uk/site/31544/,337520,714740
31546,https://canmore.org.uk/site/31546/,330000,710000
31547,https://canmore.org.uk/site/31547/,337470,714870
31548,https://canmore.org.uk/site/31548/,337811,714785
31549,https://canmore.org.uk/site/31549/,337832,714761
31550,https://canmore.org.uk/site/31550/,337843,714745
31551,https://canmore.org.uk/site/31551/,337700,714589
31552,https://canmore.org.uk/site/31552/,337760,714570
32947,https://canmore.org.uk/site/32947/,348177,714526
32948,https://canmore.org.uk/site/32948/,345504,710084
32949,https://canmore.org.uk/site/32949/,348029,714412
32951,https://canmore.org.uk/site/32951/,347991,714405
31553,https://canmore.org.uk/site/31553/,337290,714280
31554,https://canmore.org.uk/site/31554/,337523,714570
31555,https://canmore.org.uk/site/31555/,337230,714260
31556,https://canmore.org.uk/site/31556/,337184,714247
31557,https://canmore.org.uk/site/31557/,337450,714180
32978,https://canmore.org.uk/site/32978/,349278,710978
32979,https://canmore.org.uk/site/32979/,349292,711005
32980,https://canmore.org.uk/site/32980/,346931,710010
32981,https://canmore.org.uk/site/32981/,346459,712220
32982,https://canmore.org.uk/site/32982/,346430,712174
32983,https://canmore.org.uk/site/32983/,345291,712904
32984,https://canmore.org.uk/site/32984/,345353,712873
32985,https://canmore.org.uk/site/32985/,345425,713858
32986,https://canmore.org.uk/site/32986/,345582,713794
32987,https://canmore.org.uk/site/32987/,345599,713794
32988,https://canmore.org.uk/site/32988/,345608,713781
32989,https://canmore.org.uk/site/32989/,345428,713839
32992,https://canmore.org.uk/site/32992/,348300,714452
29834,https://canmore.org.uk/site/29834/,328460,708150
29835,https://canmore.org.uk/site/29835/,328570,708150
29836,https://canmore.org.uk/site/29836/,327409,708314
29837,https://canmore.org.uk/site/29837/,327431,708185
29838,https://canmore.org.uk/site/29838/,327000,708000
29839,https://canmore.org.uk/site/29839/,327256,708822
29840,https://canmore.org.uk/site/29840/,325170,707410
29841,https://canmore.org.uk/site/29841/,325300,707500
29842,https://canmore.org.uk/site/29842/,327903,709537
29844,https://canmore.org.uk/site/29844/,327606,709697
29845,https://canmore.org.uk/site/29845/,326000,707000
29849,https://canmore.org.uk/site/29849/,326800,707100
29850,https://canmore.org.uk/site/29850/,325346,706689
29851,https://canmore.org.uk/site/29851/,327800,709800
29852,https://canmore.org.uk/site/29852/,325000,707000
29853,https://canmore.org.uk/site/29853/,325285,707392
29854,https://canmore.org.uk/site/29854/,325750,707220
29855,https://canmore.org.uk/site/29855/,326847,707103
29856,https://canmore.org.uk/site/29856/,327058,705294
29857,https://canmore.org.uk/site/29857/,328420,706710
29858,https://canmore.org.uk/site/29858/,328500,706740
29859,https://canmore.org.uk/site/29859/,328477,706963
32796,https://canmore.org.uk/site/32796/,344411,703464
32797,https://canmore.org.uk/site/32797/,344784,703360
32798,https://canmore.org.uk/site/32798/,344317,703503
32799,https://canmore.org.uk/site/32799/,342308,703519
32800,https://canmore.org.uk/site/32800/,341959,703590
32801,https://canmore.org.uk/site/32801/,341930,703570
32802,https://canmore.org.uk/site/32802/,341972,703518
32803,https://canmore.org.uk/site/32803/,342039,703415
32804,https://canmore.org.uk/site/32804/,342331,703457
32805,https://canmore.org.uk/site/32805/,342313,703477
32806,https://canmore.org.uk/site/32806/,341356,704639
32807,https://canmore.org.uk/site/32807/,342310,703470
32808,https://canmore.org.uk/site/32808/,342319,703452
32809,https://canmore.org.uk/site/32809/,342330,703480
32810,https://canmore.org.uk/site/32810/,342337,703457
32812,https://canmore.org.uk/site/32812/,340821,704158
32813,https://canmore.org.uk/site/32813/,341322,704093
32814,https://canmore.org.uk/site/32814/,341525,703680
32815,https://canmore.org.uk/site/32815/,342485,703298
32816,https://canmore.org.uk/site/32816/,340730,703860
32817,https://canmore.org.uk/site/32817/,342470,702660
32818,https://canmore.org.uk/site/32818/,340820,703920
32819,https://canmore.org.uk/site/32819/,340700,703880
32820,https://canmore.org.uk/site/32820/,340750,703900
32821,https://canmore.org.uk/site/32821/,340840,703810
32822,https://canmore.org.uk/site/32822/,340470,704400
32823,https://canmore.org.uk/site/32823/,340007,703043
