CANMOREID,URL,XCOORD,YCOORD
219874,https://canmore.org.uk/site/219874/,384352,663836
219879,https://canmore.org.uk/site/219879/,384185,663893
219886,https://canmore.org.uk/site/219886/,376898,652130
219887,https://canmore.org.uk/site/219887/,376921,652138
219888,https://canmore.org.uk/site/219888/,376964,652154
219889,https://canmore.org.uk/site/219889/,371148,646030
219890,https://canmore.org.uk/site/219890/,395370,660854
219891,https://canmore.org.uk/site/219891/,378418,653936
219892,https://canmore.org.uk/site/219892/,390000,665000
217724,https://canmore.org.uk/site/217724/,393313,653112
218305,https://canmore.org.uk/site/218305/,385736,655269
218957,https://canmore.org.uk/site/218957/,354655,634290
218958,https://canmore.org.uk/site/218958/,355892,630416
218959,https://canmore.org.uk/site/218959/,392248,660888
218961,https://canmore.org.uk/site/218961/,364418,639274
218965,https://canmore.org.uk/site/218965/,385137,652158
218967,https://canmore.org.uk/site/218967/,385440,654568
218968,https://canmore.org.uk/site/218968/,385023,653833
218970,https://canmore.org.uk/site/218970/,345803,628799
218974,https://canmore.org.uk/site/218974/,378798,653751
218975,https://canmore.org.uk/site/218975/,391872,654283
218979,https://canmore.org.uk/site/218979/,380865,659585
217726,https://canmore.org.uk/site/217726/,393285,653141
217729,https://canmore.org.uk/site/217729/,393476,652960
217731,https://canmore.org.uk/site/217731/,393325,653068
217732,https://canmore.org.uk/site/217732/,393612,652850
217733,https://canmore.org.uk/site/217733/,393451,652877
217734,https://canmore.org.uk/site/217734/,393458,653041
217735,https://canmore.org.uk/site/217735/,392154,653138
217736,https://canmore.org.uk/site/217736/,393443,652878
217737,https://canmore.org.uk/site/217737/,393475,652955
217738,https://canmore.org.uk/site/217738/,393320,653027
217740,https://canmore.org.uk/site/217740/,393317,653045
217741,https://canmore.org.uk/site/217741/,392671,654177
217742,https://canmore.org.uk/site/217742/,392620,654178
217743,https://canmore.org.uk/site/217743/,388544,654698
217744,https://canmore.org.uk/site/217744/,389284,654424
217745,https://canmore.org.uk/site/217745/,388698,654834
217746,https://canmore.org.uk/site/217746/,390394,654752
217747,https://canmore.org.uk/site/217747/,392544,652339
217748,https://canmore.org.uk/site/217748/,391546,654267
217754,https://canmore.org.uk/site/217754/,392241,660037
217755,https://canmore.org.uk/site/217755/,392202,660198
217758,https://canmore.org.uk/site/217758/,374802,649577
217760,https://canmore.org.uk/site/217760/,373986,650854
217761,https://canmore.org.uk/site/217761/,374325,650127
217766,https://canmore.org.uk/site/217766/,326225,646042
217767,https://canmore.org.uk/site/217767/,374579,648483
219574,https://canmore.org.uk/site/219574/,378100,653690
219584,https://canmore.org.uk/site/219584/,394524,664023
218990,https://canmore.org.uk/site/218990/,347299,638082
218995,https://canmore.org.uk/site/218995/,350363,627346
218996,https://canmore.org.uk/site/218996/,348600,636600
218491,https://canmore.org.uk/site/218491/,383632,647473
218494,https://canmore.org.uk/site/218494/,383367,647395
218496,https://canmore.org.uk/site/218496/,383380,647401
218505,https://canmore.org.uk/site/218505/,352779,626196
218165,https://canmore.org.uk/site/218165/,362883,630606
218167,https://canmore.org.uk/site/218167/,358066,624730
218533,https://canmore.org.uk/site/218533/,357918,635349
219169,https://canmore.org.uk/site/219169/,392488,661098
219170,https://canmore.org.uk/site/219170/,392492,661101
219171,https://canmore.org.uk/site/219171/,392504,661111
219172,https://canmore.org.uk/site/219172/,392518,661123
215413,https://canmore.org.uk/site/215413/,362150,652860
218185,https://canmore.org.uk/site/218185/,371626,632986
218186,https://canmore.org.uk/site/218186/,371456,633452
218194,https://canmore.org.uk/site/218194/,371999,633496
218195,https://canmore.org.uk/site/218195/,372653,633445
218196,https://canmore.org.uk/site/218196/,371519,632882
218202,https://canmore.org.uk/site/218202/,392084,653017
218203,https://canmore.org.uk/site/218203/,392043,652773
218204,https://canmore.org.uk/site/218204/,392003,653178
220118,https://canmore.org.uk/site/220118/,350730,635030
221081,https://canmore.org.uk/site/221081/,365200,611500
221084,https://canmore.org.uk/site/221084/,365250,612360
221085,https://canmore.org.uk/site/221085/,369950,611400
221086,https://canmore.org.uk/site/221086/,369900,611600
221087,https://canmore.org.uk/site/221087/,369950,626780
217937,https://canmore.org.uk/site/217937/,388180,662064
217938,https://canmore.org.uk/site/217938/,388074,662174
217939,https://canmore.org.uk/site/217939/,388040,662170
217940,https://canmore.org.uk/site/217940/,387846,662087
217942,https://canmore.org.uk/site/217942/,386703,662567
217950,https://canmore.org.uk/site/217950/,366087,624015
217951,https://canmore.org.uk/site/217951/,366164,624111
217960,https://canmore.org.uk/site/217960/,391962,667292
221096,https://canmore.org.uk/site/221096/,371600,609900
221097,https://canmore.org.uk/site/221097/,371200,609700
221098,https://canmore.org.uk/site/221098/,371430,609900
217977,https://canmore.org.uk/site/217977/,391983,667215
217979,https://canmore.org.uk/site/217979/,391359,668580
217980,https://canmore.org.uk/site/217980/,390749,667016
217982,https://canmore.org.uk/site/217982/,392051,667128
217983,https://canmore.org.uk/site/217983/,391921,667215
217984,https://canmore.org.uk/site/217984/,391943,667349
217985,https://canmore.org.uk/site/217985/,391718,667367
219398,https://canmore.org.uk/site/219398/,378348,653932
219415,https://canmore.org.uk/site/219415/,381704,654144
218704,https://canmore.org.uk/site/218704/,387474,655085
218706,https://canmore.org.uk/site/218706/,387278,655253
218710,https://canmore.org.uk/site/218710/,387342,655024
219369,https://canmore.org.uk/site/219369/,382703,640811
220876,https://canmore.org.uk/site/220876/,345020,605280
220875,https://canmore.org.uk/site/220875/,344910,605350
220877,https://canmore.org.uk/site/220877/,346220,606820
220878,https://canmore.org.uk/site/220878/,345610,604910
220879,https://canmore.org.uk/site/220879/,340400,612900
217840,https://canmore.org.uk/site/217840/,365723,623383
217841,https://canmore.org.uk/site/217841/,365648,623461
217842,https://canmore.org.uk/site/217842/,365639,623460
220886,https://canmore.org.uk/site/220886/,357940,637040
220887,https://canmore.org.uk/site/220887/,357540,637180
220889,https://canmore.org.uk/site/220889/,357960,637200
220904,https://canmore.org.uk/site/220904/,364450,611600
220905,https://canmore.org.uk/site/220905/,366400,610650
220909,https://canmore.org.uk/site/220909/,366050,611350
217844,https://canmore.org.uk/site/217844/,381111,629239
217851,https://canmore.org.uk/site/217851/,369166,612102
217852,https://canmore.org.uk/site/217852/,368794,610942
217853,https://canmore.org.uk/site/217853/,369111,611465
217856,https://canmore.org.uk/site/217856/,369131,611337
217857,https://canmore.org.uk/site/217857/,369377,610925
217858,https://canmore.org.uk/site/217858/,368771,611399
217859,https://canmore.org.uk/site/217859/,369402,612205
217862,https://canmore.org.uk/site/217862/,368451,611669
217863,https://canmore.org.uk/site/217863/,368493,611682
217864,https://canmore.org.uk/site/217864/,368377,611885
217865,https://canmore.org.uk/site/217865/,368461,611710
217875,https://canmore.org.uk/site/217875/,378073,645365
217876,https://canmore.org.uk/site/217876/,377678,645983
217877,https://canmore.org.uk/site/217877/,378784,636049
218654,https://canmore.org.uk/site/218654/,372052,659043
218655,https://canmore.org.uk/site/218655/,373510,659159
220913,https://canmore.org.uk/site/220913/,367300,610750
220914,https://canmore.org.uk/site/220914/,366700,611400
220917,https://canmore.org.uk/site/220917/,369700,612800
220454,https://canmore.org.uk/site/220454/,333550,636400
220455,https://canmore.org.uk/site/220455/,332480,636400
217886,https://canmore.org.uk/site/217886/,360492,649884
217887,https://canmore.org.uk/site/217887/,360516,649840
217888,https://canmore.org.uk/site/217888/,358633,648282
217896,https://canmore.org.uk/site/217896/,360259,649896
217898,https://canmore.org.uk/site/217898/,364010,651588
217899,https://canmore.org.uk/site/217899/,360455,649779
217900,https://canmore.org.uk/site/217900/,360255,649936
217901,https://canmore.org.uk/site/217901/,360400,649800
217902,https://canmore.org.uk/site/217902/,360315,649896
217903,https://canmore.org.uk/site/217903/,382700,670200
217907,https://canmore.org.uk/site/217907/,387981,662149
217908,https://canmore.org.uk/site/217908/,377153,660908
217910,https://canmore.org.uk/site/217910/,377200,660800
217914,https://canmore.org.uk/site/217914/,372764,659593
217916,https://canmore.org.uk/site/217916/,369565,657384
217919,https://canmore.org.uk/site/217919/,369389,657088
217921,https://canmore.org.uk/site/217921/,369402,657389
217924,https://canmore.org.uk/site/217924/,374035,645656
217934,https://canmore.org.uk/site/217934/,357250,653420
217935,https://canmore.org.uk/site/217935/,382421,665420
217936,https://canmore.org.uk/site/217936/,388164,662142
224642,https://canmore.org.uk/site/224642/,383890,666152
224643,https://canmore.org.uk/site/224643/,384779,666962
275625,https://canmore.org.uk/site/275625/,349462,636019
222941,https://canmore.org.uk/site/222941/,325500,639900
275626,https://canmore.org.uk/site/275626/,349388,636035
275624,https://canmore.org.uk/site/275624/,349390,636123
226881,https://canmore.org.uk/site/226881/,373838,637214
225887,https://canmore.org.uk/site/225887/,352170,648160
225901,https://canmore.org.uk/site/225901/,350593,615634
230644,https://canmore.org.uk/site/230644/,311756,631653
230645,https://canmore.org.uk/site/230645/,372678,633979
230647,https://canmore.org.uk/site/230647/,372674,633985
230649,https://canmore.org.uk/site/230649/,372637,634086
230651,https://canmore.org.uk/site/230651/,311691,635866
230658,https://canmore.org.uk/site/230658/,373373,634303
230661,https://canmore.org.uk/site/230661/,372791,633962
230662,https://canmore.org.uk/site/230662/,311246,635029
231256,https://canmore.org.uk/site/231256/,353995,634406
231257,https://canmore.org.uk/site/231257/,365002,620722
231258,https://canmore.org.uk/site/231258/,384045,639577
231259,https://canmore.org.uk/site/231259/,316086,655708
231260,https://canmore.org.uk/site/231260/,354024,634321
231261,https://canmore.org.uk/site/231261/,364994,620592
231262,https://canmore.org.uk/site/231262/,354019,634338
231263,https://canmore.org.uk/site/231263/,364836,620441
231264,https://canmore.org.uk/site/231264/,316086,655720
231265,https://canmore.org.uk/site/231265/,365002,620607
231266,https://canmore.org.uk/site/231266/,365118,620689
231267,https://canmore.org.uk/site/231267/,394861,656549
231268,https://canmore.org.uk/site/231268/,316091,655747
231112,https://canmore.org.uk/site/231112/,364928,620559
231113,https://canmore.org.uk/site/231113/,349891,614394
231114,https://canmore.org.uk/site/231114/,364921,620564
231115,https://canmore.org.uk/site/231115/,373447,634947
231116,https://canmore.org.uk/site/231116/,349720,635421
231117,https://canmore.org.uk/site/231117/,364931,620522
231118,https://canmore.org.uk/site/231118/,364923,620528
231119,https://canmore.org.uk/site/231119/,384470,661047
231120,https://canmore.org.uk/site/231120/,377190,649067
231121,https://canmore.org.uk/site/231121/,372862,633790
231122,https://canmore.org.uk/site/231122/,372745,633890
231123,https://canmore.org.uk/site/231123/,390809,665673
231124,https://canmore.org.uk/site/231124/,365325,620697
231125,https://canmore.org.uk/site/231125/,372717,633873
231126,https://canmore.org.uk/site/231126/,390670,665594
231127,https://canmore.org.uk/site/231127/,350180,614900
231128,https://canmore.org.uk/site/231128/,365146,619451
231129,https://canmore.org.uk/site/231129/,373052,633869
231130,https://canmore.org.uk/site/231130/,366659,616205
231131,https://canmore.org.uk/site/231131/,361867,621621
231132,https://canmore.org.uk/site/231132/,350073,614517
231133,https://canmore.org.uk/site/231133/,372733,633900
231134,https://canmore.org.uk/site/231134/,361908,621703
231135,https://canmore.org.uk/site/231135/,372656,633872
231136,https://canmore.org.uk/site/231136/,372685,633876
231137,https://canmore.org.uk/site/231137/,365202,620843
231138,https://canmore.org.uk/site/231138/,372736,633885
231139,https://canmore.org.uk/site/231139/,389160,663578
231700,https://canmore.org.uk/site/231700/,381893,627925
231701,https://canmore.org.uk/site/231701/,347457,628492
231702,https://canmore.org.uk/site/231702/,371196,638402
231703,https://canmore.org.uk/site/231703/,381921,627903
231705,https://canmore.org.uk/site/231705/,325363,640532
231706,https://canmore.org.uk/site/231706/,371206,638407
231707,https://canmore.org.uk/site/231707/,325365,640542
231708,https://canmore.org.uk/site/231708/,371226,638416
231709,https://canmore.org.uk/site/231709/,371287,638443
231269,https://canmore.org.uk/site/231269/,354743,634027
231270,https://canmore.org.uk/site/231270/,364928,620509
231271,https://canmore.org.uk/site/231271/,365066,620898
231272,https://canmore.org.uk/site/231272/,384199,639758
231273,https://canmore.org.uk/site/231273/,354775,634002
231274,https://canmore.org.uk/site/231274/,316110,656073
231275,https://canmore.org.uk/site/231275/,384204,639761
231276,https://canmore.org.uk/site/231276/,316116,656082
231277,https://canmore.org.uk/site/231277/,354725,633961
231278,https://canmore.org.uk/site/231278/,364976,620606
231279,https://canmore.org.uk/site/231279/,384208,639765
231280,https://canmore.org.uk/site/231280/,354702,633978
231281,https://canmore.org.uk/site/231281/,384213,639769
231282,https://canmore.org.uk/site/231282/,316119,656091
231283,https://canmore.org.uk/site/231283/,372728,634159
231284,https://canmore.org.uk/site/231284/,364964,620612
231285,https://canmore.org.uk/site/231285/,384220,639772
231286,https://canmore.org.uk/site/231286/,384226,639775
231287,https://canmore.org.uk/site/231287/,364951,620620
231288,https://canmore.org.uk/site/231288/,354782,633947
231289,https://canmore.org.uk/site/231289/,316124,656099
231290,https://canmore.org.uk/site/231290/,364948,620624
231291,https://canmore.org.uk/site/231291/,377101,624942
231292,https://canmore.org.uk/site/231292/,372600,634197
231293,https://canmore.org.uk/site/231293/,384401,639827
231294,https://canmore.org.uk/site/231294/,364921,620748
231856,https://canmore.org.uk/site/231856/,347807,629093
231857,https://canmore.org.uk/site/231857/,386223,649395
231858,https://canmore.org.uk/site/231858/,386224,649387
231859,https://canmore.org.uk/site/231859/,386225,649379
231861,https://canmore.org.uk/site/231861/,347404,628961
231862,https://canmore.org.uk/site/231862/,347110,628557
231863,https://canmore.org.uk/site/231863/,347223,628519
231864,https://canmore.org.uk/site/231864/,347230,629130
231865,https://canmore.org.uk/site/231865/,347224,629125
231866,https://canmore.org.uk/site/231866/,340725,629989
231867,https://canmore.org.uk/site/231867/,347042,628552
231715,https://canmore.org.uk/site/231715/,346601,628541
231719,https://canmore.org.uk/site/231719/,321510,639112
231720,https://canmore.org.uk/site/231720/,322076,637989
231723,https://canmore.org.uk/site/231723/,321579,637584
231727,https://canmore.org.uk/site/231727/,361101,630410
231728,https://canmore.org.uk/site/231728/,350895,608929
231729,https://canmore.org.uk/site/231729/,344883,636445
231732,https://canmore.org.uk/site/231732/,382759,628158
231733,https://canmore.org.uk/site/231733/,382665,628133
231734,https://canmore.org.uk/site/231734/,382152,628268
231735,https://canmore.org.uk/site/231735/,382635,628136
231736,https://canmore.org.uk/site/231736/,382682,628191
231737,https://canmore.org.uk/site/231737/,371296,638409
231738,https://canmore.org.uk/site/231738/,381873,627812
231739,https://canmore.org.uk/site/231739/,317224,636184
231740,https://canmore.org.uk/site/231740/,317219,636179
231741,https://canmore.org.uk/site/231741/,382663,628219
231868,https://canmore.org.uk/site/231868/,347042,628559
231869,https://canmore.org.uk/site/231869/,347046,628555
231870,https://canmore.org.uk/site/231870/,339918,629666
231871,https://canmore.org.uk/site/231871/,347061,628538
231872,https://canmore.org.uk/site/231872/,347039,628509
231873,https://canmore.org.uk/site/231873/,346491,628459
231874,https://canmore.org.uk/site/231874/,347602,628602
231875,https://canmore.org.uk/site/231875/,347074,628586
231876,https://canmore.org.uk/site/231876/,347078,628590
231877,https://canmore.org.uk/site/231877/,347081,628593
231878,https://canmore.org.uk/site/231878/,325401,640233
231879,https://canmore.org.uk/site/231879/,325405,640265
231880,https://canmore.org.uk/site/231880/,325188,640078
231881,https://canmore.org.uk/site/231881/,323909,622715
231882,https://canmore.org.uk/site/231882/,347066,628580
231883,https://canmore.org.uk/site/231883/,347072,628583
231884,https://canmore.org.uk/site/231884/,347061,628578
231885,https://canmore.org.uk/site/231885/,325260,640349
231886,https://canmore.org.uk/site/231886/,347083,628566
231887,https://canmore.org.uk/site/231887/,347050,628559
231888,https://canmore.org.uk/site/231888/,335764,627755
231889,https://canmore.org.uk/site/231889/,347043,628564
231890,https://canmore.org.uk/site/231890/,347043,628515
231891,https://canmore.org.uk/site/231891/,325115,640792
231892,https://canmore.org.uk/site/231892/,325849,639763
231893,https://canmore.org.uk/site/231893/,381954,628084
231894,https://canmore.org.uk/site/231894/,347192,628644
231895,https://canmore.org.uk/site/231895/,347032,628548
230663,https://canmore.org.uk/site/230663/,311306,635028
230665,https://canmore.org.uk/site/230665/,311297,635946
230666,https://canmore.org.uk/site/230666/,372423,634487
230667,https://canmore.org.uk/site/230667/,311282,636630
230668,https://canmore.org.uk/site/230668/,311238,636646
230669,https://canmore.org.uk/site/230669/,311188,636711
230533,https://canmore.org.uk/site/230533/,376470,662279
230538,https://canmore.org.uk/site/230538/,376347,662089
230540,https://canmore.org.uk/site/230540/,375801,662311
230542,https://canmore.org.uk/site/230542/,375806,662322
230543,https://canmore.org.uk/site/230543/,375814,662322
231140,https://canmore.org.uk/site/231140/,365030,619522
231141,https://canmore.org.uk/site/231141/,350063,614262
230670,https://canmore.org.uk/site/230670/,311201,636713
230671,https://canmore.org.uk/site/230671/,372756,634027
230672,https://canmore.org.uk/site/230672/,311204,636704
230673,https://canmore.org.uk/site/230673/,311206,636695
230674,https://canmore.org.uk/site/230674/,311208,636685
230675,https://canmore.org.uk/site/230675/,311209,636679
230698,https://canmore.org.uk/site/230698/,378414,654090
230676,https://canmore.org.uk/site/230676/,311210,636672
230677,https://canmore.org.uk/site/230677/,311210,636657
230678,https://canmore.org.uk/site/230678/,372775,633970
230679,https://canmore.org.uk/site/230679/,311215,636638
230680,https://canmore.org.uk/site/230680/,311225,636696
230682,https://canmore.org.uk/site/230682/,311227,636688
230683,https://canmore.org.uk/site/230683/,311228,636679
230684,https://canmore.org.uk/site/230684/,311229,636670
230685,https://canmore.org.uk/site/230685/,372868,634013
230686,https://canmore.org.uk/site/230686/,311230,636661
230687,https://canmore.org.uk/site/230687/,311236,636660
230688,https://canmore.org.uk/site/230688/,311244,636661
230689,https://canmore.org.uk/site/230689/,372869,634017
230690,https://canmore.org.uk/site/230690/,372873,634021
230691,https://canmore.org.uk/site/230691/,385198,658745
230692,https://canmore.org.uk/site/230692/,382598,660183
230693,https://canmore.org.uk/site/230693/,372859,634011
230695,https://canmore.org.uk/site/230695/,372845,634002
230696,https://canmore.org.uk/site/230696/,372852,634009
230697,https://canmore.org.uk/site/230697/,372833,633995
230699,https://canmore.org.uk/site/230699/,378411,654094
230700,https://canmore.org.uk/site/230700/,378388,654135
231295,https://canmore.org.uk/site/231295/,384332,639846
231296,https://canmore.org.uk/site/231296/,372554,634259
231297,https://canmore.org.uk/site/231297/,364987,620547
231298,https://canmore.org.uk/site/231298/,354609,634250
231142,https://canmore.org.uk/site/231142/,364933,620464
231143,https://canmore.org.uk/site/231143/,372711,633926
231144,https://canmore.org.uk/site/231144/,365018,620590
231145,https://canmore.org.uk/site/231145/,365022,620594
231146,https://canmore.org.uk/site/231146/,392413,664627
231147,https://canmore.org.uk/site/231147/,365026,620597
231148,https://canmore.org.uk/site/231148/,372946,633261
231149,https://canmore.org.uk/site/231149/,365015,620587
231150,https://canmore.org.uk/site/231150/,372943,633266
231152,https://canmore.org.uk/site/231152/,365041,620596
231153,https://canmore.org.uk/site/231153/,372936,633281
231154,https://canmore.org.uk/site/231154/,372933,633285
231155,https://canmore.org.uk/site/231155/,365033,620605
231156,https://canmore.org.uk/site/231156/,372925,633296
231157,https://canmore.org.uk/site/231157/,365036,620608
231158,https://canmore.org.uk/site/231158/,372922,633301
231159,https://canmore.org.uk/site/231159/,365042,620612
231160,https://canmore.org.uk/site/231160/,372914,633316
231161,https://canmore.org.uk/site/231161/,365043,620620
231162,https://canmore.org.uk/site/231162/,372911,633319
231163,https://canmore.org.uk/site/231163/,364816,620273
231164,https://canmore.org.uk/site/231164/,379910,664672
231165,https://canmore.org.uk/site/231165/,373124,633915
231166,https://canmore.org.uk/site/231166/,364813,620266
231167,https://canmore.org.uk/site/231167/,382759,666213
231168,https://canmore.org.uk/site/231168/,373076,633875
231169,https://canmore.org.uk/site/231169/,385260,660689
231170,https://canmore.org.uk/site/231170/,372697,633881
231171,https://canmore.org.uk/site/231171/,372693,633879
231172,https://canmore.org.uk/site/231172/,372669,634030
231173,https://canmore.org.uk/site/231173/,387921,660253
231174,https://canmore.org.uk/site/231174/,372984,633904
231175,https://canmore.org.uk/site/231175/,381573,665625
231176,https://canmore.org.uk/site/231176/,385168,660698
231178,https://canmore.org.uk/site/231178/,350085,614283
231742,https://canmore.org.uk/site/231742/,317216,636172
231743,https://canmore.org.uk/site/231743/,317267,636217
231299,https://canmore.org.uk/site/231299/,384397,639910
231300,https://canmore.org.uk/site/231300/,364992,620765
231301,https://canmore.org.uk/site/231301/,372678,634144
231302,https://canmore.org.uk/site/231302/,354555,634231
231303,https://canmore.org.uk/site/231303/,365006,620613
231304,https://canmore.org.uk/site/231304/,365091,620676
231305,https://canmore.org.uk/site/231305/,354356,634207
231306,https://canmore.org.uk/site/231306/,376325,628141
231307,https://canmore.org.uk/site/231307/,354341,634215
231308,https://canmore.org.uk/site/231308/,354346,634217
231309,https://canmore.org.uk/site/231309/,364935,620823
231310,https://canmore.org.uk/site/231310/,354326,634217
231311,https://canmore.org.uk/site/231311/,365027,620944
231312,https://canmore.org.uk/site/231312/,366012,637574
231313,https://canmore.org.uk/site/231313/,377287,626275
231314,https://canmore.org.uk/site/231314/,364822,620213
231315,https://canmore.org.uk/site/231315/,354548,634112
231316,https://canmore.org.uk/site/231316/,372601,634187
231317,https://canmore.org.uk/site/231317/,365114,620752
231318,https://canmore.org.uk/site/231318/,384309,639622
231320,https://canmore.org.uk/site/231320/,354570,634114
231321,https://canmore.org.uk/site/231321/,365113,620871
231322,https://canmore.org.uk/site/231322/,377475,626311
231323,https://canmore.org.uk/site/231323/,354596,634098
231324,https://canmore.org.uk/site/231324/,384214,639693
231325,https://canmore.org.uk/site/231325/,354691,634033
231326,https://canmore.org.uk/site/231326/,321389,653513
231327,https://canmore.org.uk/site/231327/,354284,634148
231328,https://canmore.org.uk/site/231328/,379742,629884
231329,https://canmore.org.uk/site/231329/,354742,634092
231330,https://canmore.org.uk/site/231330/,354726,634094
231331,https://canmore.org.uk/site/231331/,384311,639904
231332,https://canmore.org.uk/site/231332/,365202,620834
231896,https://canmore.org.uk/site/231896/,347022,628545
231897,https://canmore.org.uk/site/231897/,325112,639913
232208,https://canmore.org.uk/site/232208/,326207,640203
232211,https://canmore.org.uk/site/232211/,326141,640398
232213,https://canmore.org.uk/site/232213/,325251,639687
232221,https://canmore.org.uk/site/232221/,325167,640107
232223,https://canmore.org.uk/site/232223/,325141,640140
232224,https://canmore.org.uk/site/232224/,325162,640114
232225,https://canmore.org.uk/site/232225/,325146,640135
232227,https://canmore.org.uk/site/232227/,325275,640358
231744,https://canmore.org.uk/site/231744/,382691,628254
231745,https://canmore.org.uk/site/231745/,382702,628265
231746,https://canmore.org.uk/site/231746/,382738,628271
231747,https://canmore.org.uk/site/231747/,381972,628292
231748,https://canmore.org.uk/site/231748/,365989,624065
231749,https://canmore.org.uk/site/231749/,381975,628180
231750,https://canmore.org.uk/site/231750/,381929,627961
231751,https://canmore.org.uk/site/231751/,317754,636749
231752,https://canmore.org.uk/site/231752/,381959,628016
231753,https://canmore.org.uk/site/231753/,325312,640596
231754,https://canmore.org.uk/site/231754/,312761,634797
231756,https://canmore.org.uk/site/231756/,381891,628003
231757,https://canmore.org.uk/site/231757/,318304,637613
231758,https://canmore.org.uk/site/231758/,381897,628010
231759,https://canmore.org.uk/site/231759/,381901,628019
231760,https://canmore.org.uk/site/231760/,381937,628066
231761,https://canmore.org.uk/site/231761/,381941,628070
231762,https://canmore.org.uk/site/231762/,382690,628165
231763,https://canmore.org.uk/site/231763/,318227,637427
231764,https://canmore.org.uk/site/231764/,381953,628001
231765,https://canmore.org.uk/site/231765/,345006,643293
231767,https://canmore.org.uk/site/231767/,324670,640536
231768,https://canmore.org.uk/site/231768/,344401,645725
231769,https://canmore.org.uk/site/231769/,325239,639981
231770,https://canmore.org.uk/site/231770/,344410,645727
231771,https://canmore.org.uk/site/231771/,342784,635324
231772,https://canmore.org.uk/site/231772/,344412,645720
231773,https://canmore.org.uk/site/231773/,344416,645718
231774,https://canmore.org.uk/site/231774/,325243,640764
231775,https://canmore.org.uk/site/231775/,344422,645715
231776,https://canmore.org.uk/site/231776/,344427,645712
231777,https://canmore.org.uk/site/231777/,324839,640477
231778,https://canmore.org.uk/site/231778/,344438,645711
231779,https://canmore.org.uk/site/231779/,324826,640475
231780,https://canmore.org.uk/site/231780/,324791,640496
232233,https://canmore.org.uk/site/232233/,325308,640556
232242,https://canmore.org.uk/site/232242/,374542,650285
231781,https://canmore.org.uk/site/231781/,383943,647490
230702,https://canmore.org.uk/site/230702/,378444,654198
230704,https://canmore.org.uk/site/230704/,378489,653988
230705,https://canmore.org.uk/site/230705/,379018,653765
230706,https://canmore.org.uk/site/230706/,378934,653738
230708,https://canmore.org.uk/site/230708/,378475,653972
230709,https://canmore.org.uk/site/230709/,378845,653757
230710,https://canmore.org.uk/site/230710/,378979,653725
230713,https://canmore.org.uk/site/230713/,378688,653484
230715,https://canmore.org.uk/site/230715/,378593,653853
230716,https://canmore.org.uk/site/230716/,378575,653846
230717,https://canmore.org.uk/site/230717/,378582,653841
230718,https://canmore.org.uk/site/230718/,378589,653814
230719,https://canmore.org.uk/site/230719/,378637,653773
230722,https://canmore.org.uk/site/230722/,378412,653980
230724,https://canmore.org.uk/site/230724/,378424,653987
230725,https://canmore.org.uk/site/230725/,378453,653842
230726,https://canmore.org.uk/site/230726/,378457,653868
230728,https://canmore.org.uk/site/230728/,379045,654535
230729,https://canmore.org.uk/site/230729/,372893,634002
230732,https://canmore.org.uk/site/230732/,372812,633950
230733,https://canmore.org.uk/site/230733/,372820,633956
230734,https://canmore.org.uk/site/230734/,378406,654105
230735,https://canmore.org.uk/site/230735/,378758,653675
230736,https://canmore.org.uk/site/230736/,379039,653724
231022,https://canmore.org.uk/site/231022/,350287,614297
231023,https://canmore.org.uk/site/231023/,391447,650146
231024,https://canmore.org.uk/site/231024/,350280,614284
231025,https://canmore.org.uk/site/231025/,390083,666033
231026,https://canmore.org.uk/site/231026/,391529,650218
231027,https://canmore.org.uk/site/231027/,372652,634077
231028,https://canmore.org.uk/site/231028/,394442,664350
231029,https://canmore.org.uk/site/231029/,365123,620801
231030,https://canmore.org.uk/site/231030/,372659,634057
231031,https://canmore.org.uk/site/231031/,376212,661906
231032,https://canmore.org.uk/site/231032/,394437,664345
231033,https://canmore.org.uk/site/231033/,365041,620827
231034,https://canmore.org.uk/site/231034/,372673,634067
231035,https://canmore.org.uk/site/231035/,394431,664339
231036,https://canmore.org.uk/site/231036/,394327,652240
231037,https://canmore.org.uk/site/231037/,349653,614354
231038,https://canmore.org.uk/site/231038/,372677,634073
231039,https://canmore.org.uk/site/231039/,372682,634077
231040,https://canmore.org.uk/site/231040/,372690,634075
231041,https://canmore.org.uk/site/231041/,394427,664334
231042,https://canmore.org.uk/site/231042/,390202,665980
231043,https://canmore.org.uk/site/231043/,350247,614237
231044,https://canmore.org.uk/site/231044/,389191,654417
231045,https://canmore.org.uk/site/231045/,350240,614231
231046,https://canmore.org.uk/site/231046/,372519,634250
231047,https://canmore.org.uk/site/231047/,372524,634255
230544,https://canmore.org.uk/site/230544/,375822,662320
230545,https://canmore.org.uk/site/230545/,375829,662312
230546,https://canmore.org.uk/site/230546/,375825,662301
230547,https://canmore.org.uk/site/230547/,378718,663175
230548,https://canmore.org.uk/site/230548/,375747,662228
230550,https://canmore.org.uk/site/230550/,362847,624611
230551,https://canmore.org.uk/site/230551/,362807,624609
230552,https://canmore.org.uk/site/230552/,362816,624609
230553,https://canmore.org.uk/site/230553/,362830,624610
230554,https://canmore.org.uk/site/230554/,362874,624542
230557,https://canmore.org.uk/site/230557/,372659,634054
230559,https://canmore.org.uk/site/230559/,372655,634059
230560,https://canmore.org.uk/site/230560/,372726,633930
230562,https://canmore.org.uk/site/230562/,372795,633919
