CANMOREID,URL,XCOORD,YCOORD,Geological,Palaeolithic,Mesolithic,Neolithic,Bronze_Age,Iron_Age,Early_Medieval,Later_Medieval,Pre_Industrial,Post_Industrial,Modern,Term_Count
33260,https://canmore.org.uk/site/33260/,344500,724400,0.0,0.0,0.0,0.0,0.0,20.47,20.47,14.77,14.77,14.77,14.77,14
33268,https://canmore.org.uk/site/33268/,342183,723274,0.0,0.0,0.0,1.76,25.04,55.4,5.31,4.02,1.76,3.58,3.14,78
33271,https://canmore.org.uk/site/33271/,341882,722895,0.0,0.0,0.0,2.05,0.0,0.0,2.05,29.55,29.55,30.68,6.14,79
33277,https://canmore.org.uk/site/33277/,342981,723479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
33281,https://canmore.org.uk/site/33281/,341000,724200,0.0,0.0,0.0,0.0,20.67,20.67,20.67,0.0,0.0,19.0,19.0,53
33283,https://canmore.org.uk/site/33283/,344907,720665,0.0,0.0,0.0,0.0,0.0,6.74,6.74,6.74,6.74,36.51,36.51,20
33285,https://canmore.org.uk/site/33285/,342162,724759,0.0,3.02,3.02,43.03,23.36,16.63,10.94,0.0,0.0,0.0,0.0,29
121423,https://canmore.org.uk/site/121423/,327950,690790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,21
119799,https://canmore.org.uk/site/119799/,325416,701918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
119800,https://canmore.org.uk/site/119800/,325410,701914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,33.34,36.26,30
119801,https://canmore.org.uk/site/119801/,325167,701828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
119802,https://canmore.org.uk/site/119802/,325029,701787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,21
119803,https://canmore.org.uk/site/119803/,325252,701814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,38.37,34.62,23
119804,https://canmore.org.uk/site/119804/,325218,701797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
119805,https://canmore.org.uk/site/119805/,325210,701782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,34.24,41.79,35
119806,https://canmore.org.uk/site/119806/,325062,701760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,40.62,36.3,41
119807,https://canmore.org.uk/site/119807/,325016,701742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
119808,https://canmore.org.uk/site/119808/,325010,701739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
121528,https://canmore.org.uk/site/121528/,327665,691041,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.06,24.79,31.53,31.53,52
121530,https://canmore.org.uk/site/121530/,327125,691382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,3.47,46.27,44.35,46
121532,https://canmore.org.uk/site/121532/,327005,691387,0,0,0,0,0,0,0,0,0,0,0,0
121533,https://canmore.org.uk/site/121533/,328834,692616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,28.15,33.58,33.58,32
121534,https://canmore.org.uk/site/121534/,329130,692770,0.0,0.0,0.0,1.32,0.0,0.0,13.67,14.51,19.1,24.47,26.93,225
121535,https://canmore.org.uk/site/121535/,322200,695600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,46.59,46.59,40
121538,https://canmore.org.uk/site/121538/,322439,686645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,6.76,45.98,44.41,57
121539,https://canmore.org.uk/site/121539/,322420,686740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,22
121550,https://canmore.org.uk/site/121550/,327982,691170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,20.42,59.15,32
121551,https://canmore.org.uk/site/121551/,330423,693170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,21
121572,https://canmore.org.uk/site/121572/,327888,691041,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,23.49,35.69,33.68,43
119809,https://canmore.org.uk/site/119809/,325080,701780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58,38.19,42.23,44
119810,https://canmore.org.uk/site/119810/,324581,701480,0,0,0,0,0,0,0,0,0,0,0,0
119811,https://canmore.org.uk/site/119811/,324606,701475,0,0,0,0,0,0,0,0,0,0,0,0
119819,https://canmore.org.uk/site/119819/,328610,692500,0.0,0.0,0.0,0.0,0.0,0.0,7.59,14.73,20.09,25.38,32.21,175
119820,https://canmore.org.uk/site/119820/,335025,702355,0,0,0,0,0,0,0,0,0,0,0,0
119821,https://canmore.org.uk/site/119821/,334952,702203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,67.1,29
119822,https://canmore.org.uk/site/119822/,334995,702323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,15.34,34.66,34.66,56
121573,https://canmore.org.uk/site/121573/,327851,693196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,48.07,23
121576,https://canmore.org.uk/site/121576/,329772,692937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8
121577,https://canmore.org.uk/site/121577/,328471,692501,0.0,0.0,0.0,0.0,0.0,3.75,3.75,3.75,3.75,22.52,62.47,41
121581,https://canmore.org.uk/site/121581/,327857,691487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,28.22,56.43,51
121582,https://canmore.org.uk/site/121582/,327821,691356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,67.74,20
121583,https://canmore.org.uk/site/121583/,329185,693076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,30
121584,https://canmore.org.uk/site/121584/,328050,691418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41,30.41,39.19,30
121585,https://canmore.org.uk/site/121585/,329053,692780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01,29.2,44.78,28
119926,https://canmore.org.uk/site/119926/,313404,688534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,83.8,23
119928,https://canmore.org.uk/site/119928/,321642,685990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1
119929,https://canmore.org.uk/site/119929/,321239,685980,0.0,0.0,0.0,11.84,0.0,0.0,11.84,11.84,11.84,24.65,28.0,106
119930,https://canmore.org.uk/site/119930/,321426,686021,0.0,0.0,0.0,9.95,0.0,0.0,9.95,9.95,9.95,29.59,30.6,87
119931,https://canmore.org.uk/site/119931/,332859,695046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66,25.9,33.82,9.61,116
119937,https://canmore.org.uk/site/119937/,332600,694680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,40.93,29.53,7
119938,https://canmore.org.uk/site/119938/,332669,694695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,3
120804,https://canmore.org.uk/site/120804/,328410,692010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,34.77,34.77,20
119952,https://canmore.org.uk/site/119952/,321030,696460,0,0,0,0,0,0,0,0,0,0,0,0
119955,https://canmore.org.uk/site/119955/,321361,695910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8
120481,https://canmore.org.uk/site/120481/,328239,691732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,35.07,35.07,34
33286,https://canmore.org.uk/site/33286/,341613,722695,0.0,0.0,0.0,21.81,21.81,21.81,21.81,0.0,0.0,0.0,12.77,9
33290,https://canmore.org.uk/site/33290/,340700,723830,0.0,0.0,0.0,20.8,20.8,20.8,20.8,8.4,8.4,0.0,0.0,28
33302,https://canmore.org.uk/site/33302/,340700,721600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,18
33303,https://canmore.org.uk/site/33303/,344430,721490,0.0,0.0,0.0,8.53,8.53,25.08,8.53,8.53,10.29,8.53,21.98,44
121439,https://canmore.org.uk/site/121439/,328056,691717,0.0,0.0,0.0,0.0,0.0,0.0,10.29,17.69,18.26,24.39,29.37,166
35338,https://canmore.org.uk/site/35338/,362638,708211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10
122755,https://canmore.org.uk/site/122755/,322410,706590,0.0,8.5,8.5,21.03,21.03,21.03,14.93,0.0,0.0,0.0,4.98,27
122756,https://canmore.org.uk/site/122756/,322540,706580,0,0,0,0,0,0,0,0,0,0,0,0
122757,https://canmore.org.uk/site/122757/,322780,706620,0.0,7.94,7.94,22.43,22.43,22.43,16.83,0.0,0.0,0.0,0.0,30
122758,https://canmore.org.uk/site/122758/,323700,706800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,16.39,9.6,57.61,14
122759,https://canmore.org.uk/site/122759/,323630,706720,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
122760,https://canmore.org.uk/site/122760/,323560,706770,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,40.0,40.0,21
122761,https://canmore.org.uk/site/122761/,323740,706790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,18
122762,https://canmore.org.uk/site/122762/,323820,707010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,48.16,22.32,38
124556,https://canmore.org.uk/site/124556/,304900,688300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,90.42,16
124557,https://canmore.org.uk/site/124557/,304300,688430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124558,https://canmore.org.uk/site/124558/,303900,688000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124559,https://canmore.org.uk/site/124559/,301990,687700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47,18.47,31.53,31.53,6
124560,https://canmore.org.uk/site/124560/,302031,687606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.85,31.85,31.85,4.45,34
124561,https://canmore.org.uk/site/124561/,301800,687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,31.6,9
124562,https://canmore.org.uk/site/124562/,301530,687720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124563,https://canmore.org.uk/site/124563/,301540,687810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124564,https://canmore.org.uk/site/124564/,301140,687880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,58.09,5
124565,https://canmore.org.uk/site/124565/,301250,688030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14,80.86,7
124566,https://canmore.org.uk/site/124566/,301110,687720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,58.09,5
124567,https://canmore.org.uk/site/124567/,300880,688000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124568,https://canmore.org.uk/site/124568/,300670,688200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124569,https://canmore.org.uk/site/124569/,300600,687800,0.0,0.0,0.0,7.66,7.66,7.66,7.66,0.0,0.0,32.38,36.96,17
124570,https://canmore.org.uk/site/124570/,300200,687800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,54.67,9
124571,https://canmore.org.uk/site/124571/,300000,687800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,58.09,5
124572,https://canmore.org.uk/site/124572/,300020,687880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,10.03,44.76,35.19,36
124573,https://canmore.org.uk/site/124573/,298800,687000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124574,https://canmore.org.uk/site/124574/,298700,686880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09,55.91,7
124575,https://canmore.org.uk/site/124575/,298100,686740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,63.06,3
124576,https://canmore.org.uk/site/124576/,297190,686650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124577,https://canmore.org.uk/site/124577/,296150,686060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,13.23,40.01,33.54,26
124578,https://canmore.org.uk/site/124578/,296100,686100,0.0,0.0,41.28,41.28,0.0,0.0,0.0,0.0,0.0,0.0,17.45,7
124579,https://canmore.org.uk/site/124579/,295910,686090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
124580,https://canmore.org.uk/site/124580/,295300,686000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69,52.31,19
124581,https://canmore.org.uk/site/124581/,296200,686100,0.0,0.0,25.18,25.18,0.0,0.0,0.0,0.0,0.0,14.75,34.9,8
124582,https://canmore.org.uk/site/124582/,295100,685800,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,38.69,47.02,19
124583,https://canmore.org.uk/site/124583/,299510,687640,0.0,0.0,38.67,38.67,0.0,0.0,0.0,0.0,0.0,0.0,22.65,5
124584,https://canmore.org.uk/site/124584/,299000,687300,0.0,0.0,9.36,9.36,0.0,12.97,12.97,12.97,12.97,12.97,16.44,23
121874,https://canmore.org.uk/site/121874/,323067,698691,0.0,0.0,0.0,0.0,0.0,0.0,14.07,14.07,23.28,24.29,24.29,89
121875,https://canmore.org.uk/site/121875/,323281,698776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,41.27,41.27,50
121877,https://canmore.org.uk/site/121877/,323148,698775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,28.88,50.26,46
121878,https://canmore.org.uk/site/121878/,322941,698613,0.0,0.0,0.0,12.19,0.0,0.0,12.19,12.19,19.88,21.78,21.78,94
121879,https://canmore.org.uk/site/121879/,322988,698601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,36.14,48.57,58
68160,https://canmore.org.uk/site/68160/,345132,726442,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,56
124585,https://canmore.org.uk/site/124585/,295290,685920,0.0,0.0,0.0,7.02,7.02,7.02,7.02,0.0,0.0,33.88,38.03,19
52871,https://canmore.org.uk/site/52871/,329440,682450,0.0,0.0,0.0,1.28,6.3,6.9,6.9,1.62,2.6,19.71,54.69,329
123066,https://canmore.org.uk/site/123066/,345970,716070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9
123067,https://canmore.org.uk/site/123067/,345880,716010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,24.55,50.9,30
123068,https://canmore.org.uk/site/123068/,345750,716250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9
123069,https://canmore.org.uk/site/123069/,345910,716250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48,20.48,59.03,37
123070,https://canmore.org.uk/site/123070/,346130,716230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16
123073,https://canmore.org.uk/site/123073/,340030,711470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,34.62,49.34,55
123074,https://canmore.org.uk/site/123074/,292741,687632,0.0,0.0,0.0,0.0,0.0,7.72,7.72,7.72,7.72,18.27,50.83,17
121881,https://canmore.org.uk/site/121881/,322951,698612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,24.55,50.9,30
121992,https://canmore.org.uk/site/121992/,328684,702704,0.0,0.0,0.0,0.0,0.0,12.66,12.66,13.88,13.88,23.46,23.46,74
121993,https://canmore.org.uk/site/121993/,329597,702231,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.8,5.8,45.33,39.67,46
121994,https://canmore.org.uk/site/121994/,329407,702646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,48.01,42.9,34
121995,https://canmore.org.uk/site/121995/,329004,701192,0.0,0.0,0.0,0.0,0.0,3.39,3.39,3.39,3.39,36.26,50.2,83
121996,https://canmore.org.uk/site/121996/,330455,700387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,18
121997,https://canmore.org.uk/site/121997/,330483,700359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,44.26,44.26,22
121998,https://canmore.org.uk/site/121998/,329971,701282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
121999,https://canmore.org.uk/site/121999/,329637,701788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,21
122000,https://canmore.org.uk/site/122000/,329647,701789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,45
122001,https://canmore.org.uk/site/122001/,329635,701811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122002,https://canmore.org.uk/site/122002/,329576,701834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.17,35.65,32.17,25
122011,https://canmore.org.uk/site/122011/,329672,701779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,24.67,50.67,34
122012,https://canmore.org.uk/site/122012/,329646,701814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,24
122013,https://canmore.org.uk/site/122013/,329726,701784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,24.76,50.49,38
122014,https://canmore.org.uk/site/122014/,329634,701637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,24.55,50.9,30
122711,https://canmore.org.uk/site/122711/,340659,709167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,38.49,47.89,18
122712,https://canmore.org.uk/site/122712/,341310,709053,0.0,0.0,0.0,11.72,0.0,0.0,11.72,11.72,14.25,25.29,25.29,72
122715,https://canmore.org.uk/site/122715/,346296,703650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,16.85,40.42,28.21,81
122716,https://canmore.org.uk/site/122716/,338319,709220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,44.84,39.28,15
122015,https://canmore.org.uk/site/122015/,329644,701745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22,31.37,43.41,29
122016,https://canmore.org.uk/site/122016/,329645,701707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,27.52,47.97,30
122017,https://canmore.org.uk/site/122017/,329668,701554,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.21,17.1,39.24,39.24,74
122018,https://canmore.org.uk/site/122018/,329705,701647,0.0,0.0,0.0,8.47,0.0,0.0,8.47,8.47,14.31,30.49,29.8,129
122019,https://canmore.org.uk/site/122019/,329709,701558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,23.22,53.55,32
122020,https://canmore.org.uk/site/122020/,329642,701875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87,23.87,52.27,31
122021,https://canmore.org.uk/site/122021/,329650,701993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122022,https://canmore.org.uk/site/122022/,329668,701997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122023,https://canmore.org.uk/site/122023/,329668,701970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.02,35.95,32.02,22
122024,https://canmore.org.uk/site/122024/,329902,701581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,27
122025,https://canmore.org.uk/site/122025/,329830,701795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122026,https://canmore.org.uk/site/122026/,329767,701681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,40.38,40.38,34
122027,https://canmore.org.uk/site/122027/,329700,701985,0.0,0.0,0.0,8.46,0.0,0.0,13.3,13.3,18.03,23.46,23.46,116
112846,https://canmore.org.uk/site/112846/,347026,702275,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.29,5.42,44.38,45.62,72
113020,https://canmore.org.uk/site/113020/,335849,710847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,45.38,47.66,39
124586,https://canmore.org.uk/site/124586/,303860,687880,0.0,0.0,0.0,22.64,22.64,22.64,0.0,0.0,0.0,12.68,19.39,26
124587,https://canmore.org.uk/site/124587/,304770,688280,0.0,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,76.03,10
124588,https://canmore.org.uk/site/124588/,304240,688110,0.0,0.0,26.28,26.28,0.0,0.0,0.0,0.0,0.0,0.0,47.43,16
124589,https://canmore.org.uk/site/124589/,304200,688020,0.0,0.0,26.28,26.28,0.0,0.0,0.0,0.0,0.0,0.0,47.43,16
124590,https://canmore.org.uk/site/124590/,300150,688030,0.0,0.0,20.71,20.71,0.0,0.0,0.0,0.0,0.0,27.6,30.99,25
125077,https://canmore.org.uk/site/125077/,333700,708000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,22
125078,https://canmore.org.uk/site/125078/,334330,708590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54,48.46,29
125079,https://canmore.org.uk/site/125079/,334330,708580,0.0,0.0,0.0,1.8,1.8,4.27,5.41,4.27,8.7,39.81,33.95,89
125080,https://canmore.org.uk/site/125080/,334070,708500,0.0,0.0,0.0,2.94,2.94,2.94,2.94,0.0,0.0,40.88,47.35,54
125081,https://canmore.org.uk/site/125081/,334560,708590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,51.94,42.56,28
125082,https://canmore.org.uk/site/125082/,334820,708660,0.0,0.0,0.0,3.39,3.39,3.39,3.39,0.0,3.39,43.4,39.63,45
125083,https://canmore.org.uk/site/125083/,334350,708550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28
125084,https://canmore.org.uk/site/125084/,334300,708610,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.7,6.39,43.49,42.01,59
125089,https://canmore.org.uk/site/125089/,335300,709000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,41.49,52.72,48
121916,https://canmore.org.uk/site/121916/,322755,698603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
121918,https://canmore.org.uk/site/121918/,324823,701050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121919,https://canmore.org.uk/site/121919/,320132,699674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
121920,https://canmore.org.uk/site/121920/,320179,699679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,38.93,38.93,10
123120,https://canmore.org.uk/site/123120/,309410,689740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,10
122028,https://canmore.org.uk/site/122028/,329720,701395,0.0,0.0,0.0,0.0,0.0,0.0,5.69,5.69,25.76,31.43,31.43,46
122029,https://canmore.org.uk/site/122029/,329867,701582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,17.64,39.23,39.23,72
122032,https://canmore.org.uk/site/122032/,329678,702059,0.0,0.0,0.0,0.0,0.0,0.0,19.12,19.12,21.47,28.39,11.9,37
122031,https://canmore.org.uk/site/122031/,329740,702094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,39.27,39.27,30
122033,https://canmore.org.uk/site/122033/,329667,702070,0.0,0.0,0.0,0.0,0.0,0.0,15.18,15.18,16.82,32.75,20.07,55
122034,https://canmore.org.uk/site/122034/,329682,701494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,3
122035,https://canmore.org.uk/site/122035/,329723,702010,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.88,27.78,32.23,32.23,39
122037,https://canmore.org.uk/site/122037/,334658,699739,0.0,0.0,0.0,0.0,0.0,3.81,3.81,3.81,3.81,33.84,50.9,40
122038,https://canmore.org.uk/site/122038/,334467,699928,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,26.98,55.03,33
122041,https://canmore.org.uk/site/122041/,328956,697448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,38.37,34.62,23
122040,https://canmore.org.uk/site/122040/,334703,699812,0.0,0.0,0.0,0.0,0.0,13.49,13.49,13.49,13.49,23.02,23.02,8
122042,https://canmore.org.uk/site/122042/,328958,697422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,24.39,51.22,26
122043,https://canmore.org.uk/site/122043/,328909,697590,0.0,0.0,0.0,0.0,0.0,0.0,12.66,12.66,19.67,27.5,27.5,92
122044,https://canmore.org.uk/site/122044/,328905,697655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,31.96,50.58,38
122045,https://canmore.org.uk/site/122045/,328961,697541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,34.77,34.77,20
122046,https://canmore.org.uk/site/122046/,329017,697560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,66.87,35
122047,https://canmore.org.uk/site/122047/,329750,697623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,46.87,46.87,44
122048,https://canmore.org.uk/site/122048/,329089,697752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122050,https://canmore.org.uk/site/122050/,329110,697720,0.0,0.0,0.0,0.0,0.0,0.0,19.09,19.09,19.09,20.91,21.81,100
122051,https://canmore.org.uk/site/122051/,329938,699619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,34.77,34.77,20
122052,https://canmore.org.uk/site/122052/,329926,699616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122053,https://canmore.org.uk/site/122053/,330183,699709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,34.77,34.77,20
122054,https://canmore.org.uk/site/122054/,330167,699703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,18
122055,https://canmore.org.uk/site/122055/,328502,703309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,30
122056,https://canmore.org.uk/site/122056/,337140,701910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20
122057,https://canmore.org.uk/site/122057/,321532,686002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122058,https://canmore.org.uk/site/122058/,335186,702895,0.0,0.0,0.0,2.13,0.0,0.0,18.85,18.85,18.85,20.06,21.25,74
